quartier_id,quartier_name,commune_name,source,source_url,collected_at
https://databrussels.be/id/monitoringdistrict/32,CINQUANTENAIRE,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/33,CHANT D'OISEAU,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/34,BAS FOREST,Uccle,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/35,TROIS TILLEULS,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/36,WATERMAEL CENTRE,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/37,SAINTE-ALIX  - JOLI BOIS,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/38,SAINT-PAUL,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/39,TRANSVAAL,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/4,GARE DE L'OUEST,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/40,CHASSE,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/41,JOURDAN,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/42,QUARTIER EUROPEEN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/43,HEEMBEEK,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/44,HAREN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/45,GARE DE SCHAERBEEK,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/46,AUDERGHEM CENTRE,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/47,WOESTE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/48,JETTE CENTRE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/49,PARC BAUDOUIN - DIELEGEMBOS,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/5,KARREVELD,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/50,PORTE DE HAL,Saint-Gilles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/51,BOSNIE,Saint-Gilles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/52,MUTSAARD,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/53,CONSCIENCE,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/54,HELMET,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/55,TERDELT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/57,CHAUSSEE DE HAECHT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/58,PARC JOSAPHAT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/59,CIMETIERE DE BRUXELLES,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/6,PARC MARIE-JOSE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/60,DOMAINE ROYAL LAEKEN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/61,HEYMBOSCH - AZ-JETTE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/62,BOIS DU LAARBEEK - POELBOS,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/63,HEYSEL,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/64,HOUBA,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/65,QUARTIER MARITIME,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/66,VIEUX LAEKEN EST,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/67,PARC DE LA WOLUWE,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/68,AVENUE LEOPOLD III,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/69,PADUWA,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/7,ANNEESSENS,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/70,INDUSTRIE NORD,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/71,BERCHEM SAINTE-AGATHE CENTRE,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/72,GANSHOREN CENTRE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/73,DUCHESSE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/74,MACHTENS,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/75,INDUSTRIE BIRMINGHAM,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/76,SCHEUTBOS,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/77,CUREGHEM ROSEE,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/78,SCHEUT,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/79,MOORTEBEEK - PETERBOS,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/8,PARC LEOPOLD,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/80,INDUSTRIE OTAN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/81,BASILIQUE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/82,PAIX,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/83,SABLON,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/84,MATONGE,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/85,VEEWEYDE - AURORE,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/86,ANDERLECHT CENTRE - WAYEZ,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/87,PUTDAAL,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/88,DIEWEG,Uccle,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/89,BIZET - ROUE - CERIA,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/9,FORET DE SOIGNES,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/90,VOGELENZANG - ERASME,Anderlecht,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/91,ETANGS D'IXELLES,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/92,CHATELAIN,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/93,ALTITUDE 100,Uccle,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/94,VAN VOLXEM - VAN HAELEN,Uccle,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/95,PARC DUDEN - PARC DE FOREST,Uccle,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/96,GARE JOSAPHAT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/97,QUARTIER NORD,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/98,QUARTIER BRABANT,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/99,BOTANIQUE,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
